id,len,0,1,2,3,4,5,6,7,time
00000407,8,0D,00,00,00,00,00,00,00,346.442150
00000407,8,0E,00,00,00,00,00,00,00,346.443170
00000407,8,0F,00,00,00,00,00,00,00,346.444200
00000407,8,10,00,00,00,00,00,00,00,346.445220
00000407,8,11,00,00,00,00,00,00,00,346.446160
00000407,8,12,00,00,00,00,00,00,00,346.447180
00000407,8,13,00,00,00,00,00,00,00,346.448210
00000407,8,14,00,00,00,00,00,00,00,346.449150
00000407,8,15,00,00,00,00,00,00,00,346.450170
00000407,8,16,00,00,00,00,00,00,00,346.451190
00000407,8,17,00,00,00,00,00,00,00,346.452130
00000407,8,18,00,00,00,00,00,00,00,346.453160
00000408,8,00,00,00,00,00,00,00,00,346.454180
00000408,8,01,00,00,00,00,00,00,00,346.455210
00000408,8,02,00,00,00,00,00,00,00,346.456230
00000408,8,03,00,00,00,00,00,00,00,346.457170
00000408,8,04,00,00,00,00,00,00,00,346.458190
00000408,8,05,00,00,00,00,00,00,00,346.459220
00000408,8,06,00,00,00,00,00,00,00,346.460240
00000408,8,07,00,00,00,00,00,00,00,346.461260
00000408,8,08,00,00,00,00,00,00,00,346.462200
00000408,8,09,00,00,00,00,00,00,00,346.463230
00000408,8,0A,00,00,00,00,00,00,00,346.464250
00000408,8,0B,00,00,00,00,00,00,00,346.465270
00000408,8,0C,00,00,00,00,00,00,00,346.466210
00000408,8,0D,00,00,00,00,00,00,00,346.467240
00000408,8,0E,00,00,00,00,00,00,00,346.468260
00000408,8,0F,00,00,00,00,00,00,00,346.469290
00000408,8,10,00,00,00,00,00,00,00,346.470220
00000408,8,11,00,00,00,00,00,00,00,346.471250
00000408,8,12,00,00,00,00,00,00,00,346.472270
00000408,8,13,00,00,00,00,00,00,00,346.473300
00000408,8,14,00,00,00,00,00,00,00,346.474320
00000408,8,15,00,00,00,00,00,00,00,346.475260
00000408,8,16,00,00,00,00,00,00,00,346.476280
00000408,8,17,00,00,00,00,00,00,00,346.477310
00000408,8,18,00,00,00,00,00,00,00,346.478250
00000409,8,00,00,00,00,00,00,00,00,346.479270
00000409,8,01,00,00,00,00,00,00,00,346.480290
00000409,8,02,00,00,00,00,00,00,00,346.481320
00000409,8,03,00,00,00,00,00,00,00,346.482260
00000409,8,04,00,00,00,00,00,00,00,346.483280
00000409,8,05,00,00,00,00,00,00,00,346.484300
00000409,8,06,00,00,00,00,00,00,00,346.485240
00000409,8,07,00,00,00,00,00,00,00,346.486270
00000409,8,08,00,00,00,00,00,00,00,346.487290
00000409,8,09,00,00,00,00,00,00,00,346.488230
00000409,8,0A,00,00,00,00,00,00,00,346.489250
00000409,8,0B,00,00,00,00,00,00,00,346.490280
00000409,8,0C,00,00,00,00,00,00,00,346.491220
00000409,8,0D,00,00,00,00,00,00,00,346.492240
00000409,8,0E,00,00,00,00,00,00,00,346.493260
00000409,8,0F,00,00,00,00,00,00,00,346.494200
00000409,8,10,00,00,00,00,00,00,00,346.495230
00000409,8,11,00,00,00,00,00,00,00,346.496250
00000409,8,12,00,00,00,00,00,00,00,346.497190
00000409,8,13,00,00,00,00,00,00,00,346.498210
00000409,8,14,00,00,00,00,00,00,00,346.499240
00000409,8,15,00,00,00,00,00,00,00,346.500180
00000409,8,16,00,00,00,00,00,00,00,346.501200
00000409,8,17,00,00,00,00,00,00,00,346.502220
00000409,8,18,00,00,00,00,00,00,00,346.503160
0000040A,8,00,00,00,00,00,00,00,00,346.504190
0000040A,8,01,00,00,00,00,00,00,00,346.505210
0000040A,8,02,00,00,00,00,00,00,00,346.506150
0000040A,8,03,00,00,00,00,00,00,00,346.507170
0000040A,8,05,00,00,00,00,00,00,00,346.508200
0000040A,8,06,00,00,00,00,00,00,00,346.509140
0000040A,8,18,00,00,00,00,00,00,00,346.510160
0000040B,8,01,00,00,25,E4,00,00,00,346.511180
0000040B,8,02,00,00,00,00,00,00,00,346.512120
0000040B,8,03,00,00,01,2C,00,00,00,346.513150
0000040B,8,04,00,00,00,00,00,00,00,346.514170
0000040B,8,05,00,00,23,F0,00,00,00,346.515110
0000040B,8,06,00,00,25,1C,00,00,00,346.516050
0000040B,8,07,00,00,00,00,00,00,00,346.517070
0000040B,8,08,00,00,00,00,00,00,00,346.518100
0000040B,8,09,00,00,00,00,00,00,00,346.519030
0000040B,8,0A,00,00,00,00,00,00,00,346.520060
0000040B,8,0B,00,00,00,00,00,00,00,346.521080
0000040B,8,0C,00,00,00,01,00,00,00,346.522110
0000040C,8,01,00,00,00,00,00,00,00,346.523050
0000040C,8,04,00,00,00,00,00,00,00,346.524070
0000040C,8,05,00,00,00,00,00,00,00,346.525090
0000040C,8,06,00,00,00,00,00,00,00,346.526120
0000040C,8,07,00,00,00,00,00,00,00,346.527140
0000040C,8,08,00,00,00,00,00,00,00,346.528080
0000040C,8,09,00,00,00,00,00,00,00,346.529100
0000040C,8,0A,00,00,00,00,00,00,00,346.530130
0000040C,8,0B,00,00,00,00,00,00,00,346.531150
0000040D,8,16,00,00,00,00,00,00,00,346.532090
0000040D,8,17,00,00,00,00,00,00,00,346.533110
0000040D,8,18,00,00,00,00,00,00,00,346.534140
0000040E,8,00,00,00,00,00,00,00,00,346.535160
0000040E,8,01,00,00,00,00,00,00,00,346.536100
0000040E,8,02,00,00,00,00,00,00,00,346.537130
0000040E,8,03,00,00,00,00,00,00,00,346.538060
0000040E,8,04,00,00,00,00,00,00,00,346.539090
0000040E,8,0F,00,00,00,00,00,00,00,346.540110
0000040E,8,10,00,00,00,00,00,00,00,346.541140
0000040E,8,11,00,00,00,00,00,00,00,346.542070
0000040E,8,13,00,00,00,00,00,00,00,346.543100
0000040E,8,14,00,00,00,00,00,00,00,346.544120
0000040E,8,15,00,00,00,00,00,00,00,346.545060
0000040E,8,07,00,00,00,09,00,00,00,346.546090
0000040E,8,08,00,00,00,00,00,00,00,346.547110
0000040E,8,09,00,00,00,04,00,00,00,346.548050
0000040E,8,16,00,00,00,00,00,00,00,346.549070
0000040E,8,17,00,00,00,00,00,00,00,346.550010
0000040E,8,18,00,00,00,00,00,00,00,346.551030
0000040F,8,00,00,00,00,00,00,00,00,346.552060
0000040F,8,01,00,00,00,00,00,00,00,346.553080
0000040F,8,02,00,00,00,00,00,00,00,346.554020
0000040F,8,03,00,00,00,00,00,00,00,346.555050
0000040F,8,04,00,00,00,00,00,00,00,346.556070
0000040F,8,05,00,00,00,00,00,00,00,346.557090
0000040F,8,06,00,00,00,00,00,00,00,346.558030
0000040F,8,07,00,00,00,00,00,00,00,346.559060
0000040F,8,08,00,00,00,00,00,00,00,346.560080
0000040F,8,09,00,00,00,00,00,00,00,346.561020
0000040F,8,0A,00,00,00,00,00,00,00,346.562040
000003FF,8,11,00,00,00,00,00,00,00,346.563070
000003FF,8,12,00,00,00,00,00,00,00,346.564010
000003FF,8,13,00,00,00,00,00,00,00,346.565030
000003FF,8,14,00,00,00,00,00,00,00,346.566050
000003FF,8,15,00,00,00,00,00,00,00,346.567080
000003FF,8,16,00,00,00,00,00,00,00,346.568020
000003FF,8,17,00,00,00,00,00,00,00,346.569040
0000040F,8,11,00,00,00,00,00,00,00,346.570060
0000040F,8,0D,00,00,00,00,00,00,00,346.571000
0000040F,8,0E,00,00,00,00,00,00,00,346.572030
0000040F,8,0F,00,00,00,00,00,00,00,346.573050
0000040F,8,10,00,00,00,00,00,00,00,346.573990
00000410,8,0B,00,00,00,00,00,00,00,346.575010
00000410,8,0C,00,00,00,00,00,00,00,346.576040
00000410,8,0D,00,00,00,00,00,00,00,346.577060
000003FF,8,05,00,00,56,B7,00,00,00,346.578000
000003FF,8,05,00,00,56,B3,00,00,00,346.579020
00000722,8,FF,00,3C,00,00,01,00,01,346.579960
000003F6,8,18,20,40,00,C0,00,00,00,346.580990
000003F0,8,0B,01,0A,20,20,00,00,00,346.581930
000007C0,8,00,04,3A,01,03,00,00,00,346.582950
000007BD,8,00,04,3A,00,00,00,00,00,346.583890
000003FF,8,05,00,00,56,B5,00,00,00,346.584910
00000405,8,16,00,00,88,67,00,00,00,346.595580
000003FE,8,11,00,00,02,6D,00,00,00,346.596520
000003FE,8,12,00,00,09,B4,00,00,00,346.597540
0000040A,8,11,00,00,00,00,00,00,00,346.598650
0000040B,8,17,02,14,D6,40,00,00,00,346.599590
0000040C,8,12,00,00,00,00,00,00,00,346.600610
0000040C,8,14,00,00,02,93,00,00,00,346.601640
0000040C,8,15,00,00,09,B4,00,00,00,346.602580
000003FF,8,06,00,00,54,C1,00,00,00,346.603600
000003FF,8,08,00,00,10,E0,00,00,00,346.604620
0000040E,8,0A,00,00,00,2F,00,00,00,346.605650
000003FF,8,05,00,00,56,B6,00,00,00,346.616570
00000722,8,FF,63,02,01,21,01,08,0A,346.644820
000003F6,8,18,24,00,00,00,00,00,00,346.664610
000003FF,8,05,00,00,56,B5,00,00,00,346.715560
000003E8,8,0B,00,00,00,00,00,00,00,346.745080
000003E9,8,06,00,00,05,DC,00,00,00,346.749610
000003E9,8,07,00,00,07,D0,00,00,00,346.754640
000003F0,8,11,00,00,00,00,00,00,00,346.759590
000003F6,8,0F,00,00,00,00,00,00,00,346.764620
000003E8,8,08,00,00,00,00,00,00,00,346.769660
000003E8,8,0C,00,00,00,01,00,00,00,346.774690
000003E8,8,0E,00,00,00,00,00,00,00,346.779640
000003EA,8,09,00,00,00,00,00,00,00,346.784680
000003EA,8,0F,00,00,00,00,00,00,00,346.789630
000003EB,8,0D,00,00,00,00,00,00,00,346.794660
000003EE,8,11,00,00,00,00,00,00,00,346.799610
000003EF,8,11,00,00,00,04,00,00,00,346.804650
000003EF,8,12,00,00,00,00,00,00,00,346.809590
000003FF,8,05,00,00,56,B7,00,00,00,346.814540
000003F0,8,0A,00,00,00,00,00,00,00,346.815570
000003F1,8,01,00,00,00,04,00,00,00,346.819660
000003F1,8,0D,00,00,00,00,00,00,00,346.824610
000003F3,8,13,00,00,00,00,00,00,00,346.829650
000003F3,8,17,00,00,00,00,00,00,00,346.834680
000003F7,8,15,00,00,1F,40,00,00,00,346.839630
000007BE,8,00,04,2D,21,01,08,00,00,346.844840
000003F9,8,0C,00,00,00,00,00,00,00,346.845860
000003E8,8,04,00,00,17,70,00,00,00,346.849620
000003ED,8,01,00,00,27,74,00,00,00,346.854650
000003ED,8,02,00,00,28,3C,00,00,00,346.859600
000003F6,8,18,28,00,00,00,00,00,00,346.864630
000003ED,8,05,00,00,0E,D0,00,00,00,346.865660
000003ED,8,06,00,00,1F,A4,00,00,00,346.869580
000003ED,8,0C,00,00,1E,14,00,00,00,346.874620
000003ED,8,0F,00,00,25,E4,00,00,00,346.879570
000003ED,8,10,00,00,26,AC,00,00,00,346.884600
000003ED,8,13,80,00,00,01,10,00,00,346.889640
000003ED,8,14,00,00,00,00,00,00,00,346.894670
000003ED,8,16,80,00,00,01,10,00,00,346.899620
000003ED,8,17,00,00,00,00,00,00,00,346.904660
00000405,8,16,00,00,88,53,00,00,00,346.907560
000003FE,8,11,00,00,02,6D,00,00,00,346.908500
0000040B,8,17,02,14,61,10,00,00,00,346.909520
000003EE,8,01,00,00,14,BF,00,00,00,346.910460
0000040C,8,14,00,00,02,6D,00,00,00,346.911480
000003FF,8,06,00,00,54,C5,00,00,00,346.912420
000003FF,8,08,00,00,10,D6,00,00,00,346.913450
00000403,8,13,00,00,00,00,00,00,00,346.914380
000003EE,8,06,00,00,00,00,00,00,00,346.915410
00000410,8,07,00,00,00,01,00,00,00,346.916430
000003FB,8,13,00,00,00,00,00,00,00,346.917370
00000405,8,02,00,00,00,00,00,00,00,346.918390
0000040A,8,07,00,00,00,00,00,00,00,346.919420
000003EE,8,0B,00,00,4C,2C,00,00,00,346.920360
0000040E,8,12,00,00,00,00,00,00,00,346.921380
0000040E,8,06,00,00,00,15,00,00,00,346.922320
000003FF,8,05,00,00,56,B6,00,00,00,346.923340
000003EE,8,10,00,00,20,D0,00,00,00,346.924620
000003EF,8,17,00,00,2A,F8,00,00,00,346.929570
000003F2,8,0A,00,00,00,00,00,00,00,346.934610
000003F2,8,0B,00,00,00,00,00,00,00,346.939640
000003E8,8,0F,00,00,17,70,00,00,00,346.944850
000003E9,8,17,00,01,5B,DA,00,00,00,346.949630
000003F0,8,0B,02,01,38,30,00,00,00,346.954660
000003F3,8,16,00,00,29,CC,00,00,00,346.959610
000007C0,8,00,04,3A,01,03,00,00,00,346.985550
000007BD,8,00,04,3A,00,00,00,00,00,346.986490
000003FF,8,05,00,00,56,B2,00,00,00,347.024550
000003F6,8,18,2C,00,00,00,00,00,00,347.064660
000003FF,8,05,00,00,56,B7,00,00,00,347.126520
00000404,8,10,00,00,00,01,00,00,00,347.127550
00000404,8,16,00,00,00,00,00,00,00,347.128490
00000722,8,FF,63,02,01,21,01,08,0A,347.144870
000003EA,8,18,00,00,02,58,00,00,00,347.145810
000003E9,8,17,00,01,5C,63,00,00,00,347.146830
000003FF,8,0B,00,00,00,01,00,00,00,347.216550
00000405,8,16,00,00,88,35,00,00,00,347.217490
000003FE,8,11,00,00,02,6D,00,00,00,347.218430
000003FE,8,12,00,00,09,66,00,00,00,347.219540
0000040B,8,17,02,14,12,F0,00,00,00,347.220470
0000040C,8,14,00,00,02,93,00,00,00,347.221500
0000040C,8,15,00,00,09,66,00,00,00,347.222520
000003FF,8,06,00,00,54,CC,00,00,00,347.223460
000003FF,8,07,00,00,0D,A2,00,00,00,347.224490
000003FF,8,08,00,00,10,E0,00,00,00,347.225510
00000404,8,09,00,00,00,01,00,00,00,347.226530
000003FF,8,05,00,00,56,B8,00,00,00,347.227560
000003F6,8,18,30,00,00,00,00,00,00,347.264680
000003FF,8,05,00,00,56,B2,00,00,00,347.324500
000007BE,8,00,04,2D,21,01,08,00,00,347.344890
000003F6,8,18,34,00,00,00,00,00,00,347.464700
000007C0,8,00,04,3A,01,03,00,00,00,347.486460
000007BD,8,00,04,3A,00,00,00,00,00,347.487480
000003FF,8,05,00,00,56,B5,00,00,00,347.525460
00000405,8,16,00,00,88,17,00,00,00,347.526390
000003FE,8,11,00,00,02,93,00,00,00,347.527420
000003FE,8,12,00,00,09,B4,00,00,00,347.528440
0000040B,8,17,02,13,9D,C0,00,00,00,347.529470
0000040C,8,14,00,00,02,6D,00,00,00,347.530410
0000040C,8,15,00,00,09,B4,00,00,00,347.531430
000003FF,8,06,00,00,54,CF,00,00,00,347.532450
000003FF,8,07,00,00,0D,98,00,00,00,347.533480
000003FF,8,08,00,00,10,D6,00,00,00,347.534500
00000404,8,09,00,00,00,00,00,00,00,347.535440
00000410,8,07,00,00,00,00,00,00,00,347.536460
00000405,8,00,00,00,00,00,00,00,00,347.537490
00000405,8,01,00,00,00,00,00,00,00,347.538510
000003E9,8,17,00,01,5C,ED,00,00,00,347.544910
000003F0,8,0B,02,02,30,33,00,00,00,347.549610
000003FF,8,05,00,00,56,B8,00,00,00,347.624440
00000722,8,FF,63,02,01,21,01,08,0A,347.644840
000003F6,8,18,38,00,00,00,00,00,00,347.664630
000003FF,8,05,00,00,56,B4,00,00,00,347.726420
000003EC,8,09,00,00,00,00,00,00,00,347.745020
000003EC,8,0E,00,00,91,9E,00,00,00,347.749630
000003FF,8,05,00,00,56,B2,00,00,00,347.834450
00000403,8,04,00,00,00,00,00,00,00,347.835470
000003FF,8,0B,00,00,00,00,00,00,00,347.836500
00000405,8,16,00,00,87,F9,00,00,00,347.837430
000003FE,8,11,00,00,02,6D,00,00,00,347.838370
0000040B,8,17,02,13,28,90,00,00,00,347.839400
000003FF,8,06,00,00,54,D1,00,00,00,347.840420
000003FF,8,07,00,00,0D,A2,00,00,00,347.841450
000003FF,8,08,00,00,10,D6,00,00,00,347.842380
00000410,8,05,00,00,00,00,00,00,00,347.843490
000007BE,8,00,04,2D,21,01,08,00,00,347.844860
000003F6,8,18,3C,00,00,00,00,00,00,347.864660
000003FF,8,05,00,00,56,B8,00,00,00,347.936420
000003E9,8,00,00,00,15,7C,00,00,00,347.944950
000003E9,8,17,00,01,5C,63,00,00,00,347.949650
000003EE,8,03,FF,FF,F1,5A,00,00,00,347.954680
000003F0,8,0B,02,03,31,30,00,00,00,347.959630
000007C0,8,00,04,3A,01,03,00,00,00,347.984460
000007BD,8,00,04,3A,00,00,00,00,00,347.985400
000003FF,8,05,00,00,56,B6,00,00,00,348.035410
000003F6,8,18,40,00,00,00,00,00,00,348.064680
00000722,8,FF,63,02,01,21,01,08,0A,348.144890
000003EA,8,18,00,00,00,CE,00,00,00,348.145910
000003E9,8,17,00,01,5C,ED,00,00,00,348.146850
00000403,8,07,00,00,00,00,00,00,00,348.147880
00000405,8,16,00,00,87,E5,00,00,00,348.148820
000003FE,8,11,00,00,02,93,00,00,00,348.149750
0000040B,8,17,02,12,B3,60,00,00,00,348.150780
000003FF,8,06,00,00,54,D2,00,00,00,348.151720
000003FF,8,07,00,00,0D,98,00,00,00,348.152740
000003FF,8,08,00,00,10,D6,00,00,00,348.153680
0000040D,8,0C,00,00,00,00,00,00,00,348.154700
0000040D,8,14,00,00,00,00,00,00,00,348.155730
0000040D,8,15,00,00,00,DE,00,00,00,348.156670
00000404,8,18,00,00,00,00,00,00,00,348.157690
000003FB,8,14,00,00,00,00,00,00,00,348.158710
000003F6,8,18,44,00,00,00,00,00,00,348.264700
000003FF,8,05,00,00,56,B3,00,00,00,348.344400
000007BE,8,00,04,2D,21,01,08,00,00,348.345340
000003E9,8,17,00,01,5C,63,00,00,00,348.346280
000003E8,8,06,00,00,00,00,00,00,00,348.444920
000003FF,8,05,00,00,56,B7,00,00,00,348.446370
000003F0,8,0F,00,00,00,00,00,00,00,348.449700
000003F4,8,0C,00,00,07,D0,00,00,00,348.454650
00000405,8,16,00,00,87,C7,00,00,00,348.455670
000003FE,8,11,00,00,02,6D,00,00,00,348.456610
0000040B,8,17,02,12,65,40,00,00,00,348.457550
000003FF,8,06,00,00,54,D5,00,00,00,348.458580
000003FF,8,07,00,00,0D,A2,00,00,00,348.459510
000003FF,8,08,00,00,10,E0,00,00,00,348.460540
000003F6,8,18,48,00,00,00,00,00,00,348.464630
000007C0,8,00,04,3A,01,03,00,00,00,348.485370
000007BD,8,00,04,3A,00,00,00,00,00,348.486310
000003E8,8,10,00,00,17,70,00,00,00,348.544930
000003FF,8,05,00,00,56,B6,00,00,00,348.545960
000003E9,8,17,00,01,5C,ED,00,00,00,348.549630
000003EA,8,15,00,00,00,00,00,00,00,348.554660
000003F0,8,0B,02,04,35,34,00,00,00,348.559610
00000722,8,FF,63,02,01,21,01,08,0A,348.644860
000003FF,8,05,00,00,56,B8,00,00,00,348.656290
000003F6,8,18,4C,00,00,00,00,00,00,348.664660
000003E9,8,17,00,01,5C,63,00,00,00,348.744950
000003ED,8,0B,00,00,0E,90,00,00,00,348.749650
000003FA,8,02,00,00,00,00,00,00,00,348.754680
000003FF,8,05,00,00,56,B6,00,00,00,348.755710
00000405,8,16,00,00,87,A9,00,00,00,348.764330
000003FE,8,11,00,00,02,E1,00,00,00,348.765260
0000040B,8,17,02,11,F0,10,00,00,00,348.767310
0000040C,8,14,00,00,02,93,00,00,00,348.768250
000003FF,8,06,00,00,54,CC,00,00,00,348.769270
000003FF,8,07,00,00,0D,98,00,00,00,348.770300
000003FF,8,08,00,00,10,D6,00,00,00,348.771320
000003FB,8,17,00,00,00,00,00,00,00,348.772260
000003FB,8,18,00,00,00,00,00,00,00,348.773290
000007BE,8,00,04,2D,21,01,08,00,00,348.844880
000003F8,8,08,FF,FF,D8,F0,00,00,00,348.845820
000003FF,8,05,00,00,56,B4,00,00,00,348.854270
000003F6,8,18,50,00,00,00,00,00,00,348.864680
000003E9,8,17,00,01,5C,ED,00,00,00,348.944890
000003F0,8,0B,02,05,39,35,00,00,00,348.949670
000003FF,8,05,00,00,56,B2,00,00,00,348.956240
000007C0,8,00,04,3A,01,03,00,00,00,348.986280
000007BD,8,00,04,3A,00,00,00,00,00,348.987220
000003FF,8,05,00,00,56,B5,00,00,00,349.064270
000003F6,8,18,54,00,00,00,00,00,00,349.065210
00000405,8,16,00,00,87,8B,00,00,00,349.076220
000003FE,8,11,00,00,02,93,00,00,00,349.077240
000003FE,8,12,00,00,09,66,00,00,00,349.078180
0000040B,8,17,02,11,7A,E0,00,00,00,349.079290
0000040C,8,14,00,00,02,6D,00,00,00,349.080230
0000040C,8,15,00,00,09,66,00,00,00,349.081250
000003FF,8,06,00,00,54,CA,00,00,00,349.082280
000003FF,8,07,00,00,0D,8E,00,00,00,349.083220
000003FF,8,08,00,00,10,E0,00,00,00,349.084240
00000722,8,FF,63,02,01,21,01,08,0A,349.144910
000003EA,8,18,00,00,00,CF,00,00,00,349.145850
000003E9,8,05,FF,FF,FF,54,00,00,00,349.146870
000003E9,8,17,00,01,5C,63,00,00,00,349.149690
000003FF,8,05,00,00,56,B8,00,00,00,349.166250
000003F6,8,18,58,00,00,00,00,00,00,349.264720
000003FF,8,05,00,00,56,B4,00,00,00,349.265660
000007BE,8,00,04,2D,21,01,08,00,00,349.344930
000003FF,8,05,00,00,56,B6,00,00,00,349.367210
00000405,8,16,00,00,87,77,00,00,00,349.385210
000003FE,8,11,00,00,02,6D,00,00,00,349.386150
000003FE,8,12,00,00,09,B4,00,00,00,349.387170
0000040B,8,17,02,11,05,B0,00,00,00,349.388200
0000040C,8,14,00,00,02,6D,00,00,00,349.389220
0000040C,8,15,00,00,09,B4,00,00,00,349.390160
000003FF,8,06,00,00,54,C8,00,00,00,349.391180
000003FF,8,07,00,00,0D,98,00,00,00,349.392210
000003FF,8,08,00,00,10,D6,00,00,00,349.393230
000003F6,8,18,5E,00,00,00,00,00,00,349.464660
000003FF,8,05,00,00,56,B8,00,00,00,349.475240
000007C0,8,00,04,3A,01,03,00,00,00,349.484200
000007BD,8,00,04,3A,00,00,00,00,00,349.485220
000003F0,8,0B,02,06,5A,35,00,00,00,349.544950
000003F0,8,0C,00,00,00,00,00,00,00,349.549730
000003FF,8,05,00,00,56,B6,00,00,00,349.574220
00000745,8,00,09,00,04,00,01,00,00,349.586170
00000722,8,FF,63,02,01,21,01,08,0A,349.644880
000003F6,8,18,60,00,00,00,00,00,00,349.664680
000003FF,8,05,00,00,56,B2,00,00,00,349.676200
00000405,8,16,00,00,87,59,00,00,00,349.694200
000003FE,8,11,00,00,02,E1,00,00,00,349.695140
000003FE,8,12,00,00,09,B4,00,00,00,349.696080
0000040B,8,17,02,10,B7,90,00,00,00,349.697190
0000040C,8,14,00,00,02,6D,00,00,00,349.698130
0000040C,8,15,00,00,09,66,00,00,00,349.699150
000003FF,8,06,00,00,54,CC,00,00,00,349.700180
000003FF,8,07,00,00,0D,A2,00,00,00,349.701200
000003FF,8,08,00,00,10,E0,00,00,00,349.702140
00000403,8,0D,00,00,00,00,00,00,00,349.703250
00000404,8,09,00,00,00,01,00,00,00,349.704270
0000040E,8,0A,00,00,00,31,00,00,00,349.705300
00000410,8,07,00,00,00,01,00,00,00,349.706230
000003E9,8,17,00,01,5C,ED,00,00,00,349.745060
000003E8,8,03,00,00,00,00,00,00,00,349.749670
000003F8,8,17,00,00,02,00,00,00,00,349.754700
000003FF,8,05,00,00,56,B7,00,00,00,349.775180
000007BE,8,00,04,2D,21,01,08,00,00,349.844900
000003F6,8,18,64,00,00,00,00,00,00,349.864700
000003FF,8,05,00,00,56,B3,00,00,00,349.886120
000003E9,8,17,00,01,5C,63,00,00,00,349.944910
000003F0,8,0B,02,07,20,58,00,00,00,349.949690
000007C0,8,00,04,3A,01,03,00,00,00,349.985100
000007BD,8,00,04,3A,00,00,00,00,00,349.986130
000003FF,8,05,00,00,56,B2,00,00,00,349.987070
000003FF,8,0B,00,00,00,01,00,00,00,350.006100
00000405,8,16,00,00,87,3B,00,00,00,350.007120
000003FE,8,11,00,00,02,93,00,00,00,350.008060
000003FE,8,12,00,00,09,66,00,00,00,350.009250
0000040B,8,17,02,10,42,60,00,00,00,350.010190
0000040C,8,14,00,00,02,93,00,00,00,350.011130
0000040C,8,15,00,00,09,B4,00,00,00,350.012150
000003FF,8,06,00,00,54,CF,00,00,00,350.013180
000003FF,8,07,00,00,0D,98,00,00,00,350.014120
000003FF,8,08,00,00,10,D6,00,00,00,350.015140
00000403,8,18,00,00,00,00,00,00,00,350.016170
0000040D,8,15,00,00,02,58,00,00,00,350.017100
00000410,8,09,00,00,00,00,00,00,00,350.018130
000003F6,8,18,68,00,00,00,00,00,00,350.064720
000003FF,8,05,00,00,56,B4,00,00,00,350.084180
00000722,8,FF,63,02,01,21,01,08,0A,350.144930
000003EA,8,18,00,00,00,DE,00,00,00,350.145870
000003E9,8,17,00,01,5C,ED,00,00,00,350.146900
000003FF,8,05,00,00,56,B5,00,00,00,350.186060
00000404,8,0C,00,00,00,05,00,00,00,350.187090
000003F6,8,18,6C,00,00,00,00,00,00,350.264740
000003FF,8,05,00,00,56,B3,00,00,00,350.294100
00000405,8,16,00,00,87,1D,00,00,00,350.315170
000003FE,8,11,00,00,02,6D,00,00,00,350.316110
000003FE,8,12,00,00,09,B4,00,00,00,350.317140
0000040B,8,17,02,0F,CD,30,00,00,00,350.318070
0000040C,8,14,00,00,02,6D,00,00,00,350.319100
0000040C,8,15,00,00,09,66,00,00,00,350.320040
000003FF,8,06,00,00,54,CF,00,00,00,350.321060
000003FF,8,07,00,00,0D,A2,00,00,00,350.322090
000003FF,8,08,00,00,10,E0,00,00,00,350.323020
00000404,8,09,00,00,00,00,00,00,00,350.324130
00000410,8,07,00,00,00,00,00,00,00,350.325160
000007BE,8,00,04,2D,21,01,08,00,00,350.344950
000003F6,8,18,70,00,00,00,00,00,00,350.464680
000007C0,8,00,04,3A,01,03,00,00,00,350.486100
000007BD,8,00,04,3A,00,00,00,00,00,350.487030
000003F0,8,0B,02,08,20,20,00,00,00,350.544980
000003FF,8,05,00,00,56,B1,00,00,00,350.597030
000003FF,8,0B,00,00,00,00,00,00,00,350.624080
00000405,8,16,00,00,86,FF,00,00,00,350.625100
000003FE,8,11,00,00,02,93,00,00,00,350.626040
0000040B,8,17,02,0F,58,00,00,00,00,350.627070
0000040C,8,14,00,00,02,93,00,00,00,350.628010
0000040C,8,15,00,00,09,B4,00,00,00,350.629030
000003FF,8,06,00,00,54,CE,00,00,00,350.630050
000003FF,8,07,00,00,0D,98,00,00,00,350.631080
000003FF,8,08,00,00,10,E0,00,00,00,350.632020
0000040E,8,0A,00,00,00,2F,00,00,00,350.633040
00000722,8,FF,63,02,01,21,01,08,0A,350.644900
000003F6,8,18,74,00,00,00,00,00,00,350.664700
000003FF,8,05,00,00,56,AF,00,00,00,350.705060
000003ED,8,05,00,00,0E,D1,00,00,00,350.745080
000003FF,8,05,00,00,56,B4,00,00,00,350.804050
000007BE,8,00,04,2D,21,01,08,00,00,350.844920
000003F6,8,18,78,00,00,00,00,00,00,350.864720
000003FF,8,05,00,00,56,B5,00,00,00,350.905940
00000405,8,16,00,00,86,EB,00,00,00,350.935970
000003FE,8,11,00,00,02,6D,00,00,00,350.936910
0000040B,8,17,02,0E,E2,D0,00,00,00,350.937940
0000040C,8,14,00,00,02,6D,00,00,00,350.939050
000003FF,8,06,00,00,54,CC,00,00,00,350.939980
000003FF,8,07,00,00,0D,A2,00,00,00,350.940920
000003FF,8,08,00,00,10,E0,00,00,00,350.942030
000003E9,8,17,00,01,5C,63,00,00,00,350.944930
000003F0,8,0B,02,09,20,20,00,00,00,350.949710
000007C0,8,00,04,3A,01,03,00,00,00,350.984020
000007BD,8,00,04,3A,00,00,00,00,00,350.984950
000003FF,8,05,00,00,56,B3,00,00,00,351.005010
000003F6,8,18,7C,00,00,00,00,00,00,351.064740
00000722,8,FF,63,02,01,21,01,08,0A,351.144950
000003EA,8,18,00,00,02,58,00,00,00,351.145980
000003E9,8,17,00,01,5B,DA,00,00,00,351.146920
